x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4780043.41699781,2420061.79413322,2002,170,1,1887,170,2,1994,149,1,790,149,3,1985,24,5,632,4,0,1994,92,1,-936,92,1,123,Forest,2644,3733,-860,2373,3020,-885
4696283.41699781,2488101.79413322,1985,270,34,676,7,3,1985,108,34,283,3,2,1985,31,34,722,0,1,1985,210,34,-206,6,4,124,Forest,1375,2823,-601,1334,2172,-383
4866143.41699781,2233221.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,Forest,2946,3552,-732,2288,2791,-705
4638923.41699781,2487501.79413322,1990,55,29,1612,1,0,1993,115,1,570,115,3,1999,53,4,726,13,2,1998,157,2,-644,78,2,126,Forest,2344,3496,-865,2070,2928,-952
5014583.41699781,2545131.79413322,1985,167,34,1728,4,0,0,0,0,0,0,0,1990,127,2,683,63,1,1985,121,34,-879,3,0,127,Forest,2992,3718,-833,2438,2850,-759
4749263.41699781,2533341.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,Forest,2468,3186,-758,2255,2571,-630
4839833.41699781,2595021.79413322,2014,1093,1,1085,1093,10,2014,704,1,370,704,10,2014,306,1,791,306,8,2014,979,1,-338,979,11,129,Forest,2848,4049,-1049,2956,3226,-602
4917833.41699781,2264421.79413322,0,0,0,0,0,0,0,0,0,0,0,0,2000,110,8,553,13,4,1985,205,4,-1429,51,3,130,Forest,2883,3712,-824,2798,2966,-552
4914863.41699781,2257371.79413322,1991,136,28,1410,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,213,2,-782,106,3,131,Forest,2995,3690,-857,2774,3026,-703
4778753.41699781,2330631.79413322,2015,245,4,1935,61,2,2016,199,3,860,66,2,0,0,0,0,0,0,2016,232,3,-1143,77,2,132,Forest,1947,4711,-1991,1899,3288,-1237
4902893.41699781,2268561.79413322,2007,203,12,2049,16,1,2003,101,1,998,101,1,1985,179,1,631,179,7,2003,399,1,-1163,399,4,133,Forest,2491,2956,-434,2095,2480,-616
